--------------------------------------------------------------------------------------------------------------------
batch_size: 4
dir_lf: D:\Data\MR2CTsynthesis
dir_project: C:\Users\reasat\Projects\MR2CTsynthesis
folder_data: MRCT_data_2D_256_256_tif
gdlNorm: 2
lambda_AD: 1.0
lambda_gdl: 0.0001
lambda_rec: 1e-05
lr_netD: 1.0
lr_netG: 1.0
max_epochs: 50
numOfChannel_allSource: 1
pretrained: None
rt_th: 0.005
save_epoch: 10
--------------------------------------------------------------------------------------------------------------------
train directory has 2496 samples
validation directory has 312 samples
test directory has 312 samples
training ...
epoch: 1/50, batch: 1/624, lossD_real_avg: 0.7523, lossD_fake_avg: 0.6392, lossG_avg: 10.2157, lossG_G_avg: 6.4289, lossG_D_avg: 0.0000, lossG_gdl_avg: 3.7868, eta_epoch: 0.34 hours,
epoch: 1/50, batch: 37/624, lossD_real_avg: 0.0203, lossD_fake_avg: 26.9015, lossG_avg: 3.8074, lossG_G_avg: 1.7453, lossG_D_avg: 0.0000, lossG_gdl_avg: 2.0621, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 38/624, lossD_real_avg: 0.0198, lossD_fake_avg: 26.9207, lossG_avg: 3.7765, lossG_G_avg: 1.7312, lossG_D_avg: 0.0000, lossG_gdl_avg: 2.0454, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 39/624, lossD_real_avg: 0.0193, lossD_fake_avg: 26.9389, lossG_avg: 3.7431, lossG_G_avg: 1.7049, lossG_D_avg: 0.0000, lossG_gdl_avg: 2.0383, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 40/624, lossD_real_avg: 0.0188, lossD_fake_avg: 26.9562, lossG_avg: 3.7113, lossG_G_avg: 1.6827, lossG_D_avg: 0.0000, lossG_gdl_avg: 2.0286, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 41/624, lossD_real_avg: 0.0183, lossD_fake_avg: 26.9727, lossG_avg: 3.6940, lossG_G_avg: 1.6693, lossG_D_avg: 0.0000, lossG_gdl_avg: 2.0247, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 42/624, lossD_real_avg: 0.0179, lossD_fake_avg: 26.9884, lossG_avg: 3.6631, lossG_G_avg: 1.6488, lossG_D_avg: 0.0000, lossG_gdl_avg: 2.0143, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 43/624, lossD_real_avg: 0.0175, lossD_fake_avg: 27.0033, lossG_avg: 3.6401, lossG_G_avg: 1.6360, lossG_D_avg: 0.0000, lossG_gdl_avg: 2.0040, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 44/624, lossD_real_avg: 0.0171, lossD_fake_avg: 27.0176, lossG_avg: 3.6288, lossG_G_avg: 1.6266, lossG_D_avg: 0.0000, lossG_gdl_avg: 2.0022, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 45/624, lossD_real_avg: 0.0167, lossD_fake_avg: 27.0312, lossG_avg: 3.6191, lossG_G_avg: 1.6208, lossG_D_avg: 0.0000, lossG_gdl_avg: 1.9984, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 46/624, lossD_real_avg: 0.0164, lossD_fake_avg: 27.0442, lossG_avg: 3.5937, lossG_G_avg: 1.6079, lossG_D_avg: 0.0000, lossG_gdl_avg: 1.9859, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 47/624, lossD_real_avg: 0.0160, lossD_fake_avg: 27.0567, lossG_avg: 3.5849, lossG_G_avg: 1.6016, lossG_D_avg: 0.0000, lossG_gdl_avg: 1.9833, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 48/624, lossD_real_avg: 0.0157, lossD_fake_avg: 27.0687, lossG_avg: 3.5581, lossG_G_avg: 1.5840, lossG_D_avg: 0.0000, lossG_gdl_avg: 1.9741, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 49/624, lossD_real_avg: 0.0154, lossD_fake_avg: 27.0802, lossG_avg: 3.5419, lossG_G_avg: 1.5715, lossG_D_avg: 0.0000, lossG_gdl_avg: 1.9704, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 50/624, lossD_real_avg: 0.0150, lossD_fake_avg: 27.0912, lossG_avg: 3.5313, lossG_G_avg: 1.5612, lossG_D_avg: 0.0000, lossG_gdl_avg: 1.9701, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 51/624, lossD_real_avg: 0.0148, lossD_fake_avg: 27.1018, lossG_avg: 3.5142, lossG_G_avg: 1.5542, lossG_D_avg: 0.0000, lossG_gdl_avg: 1.9600, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 52/624, lossD_real_avg: 0.0145, lossD_fake_avg: 27.1119, lossG_avg: 3.4986, lossG_G_avg: 1.5439, lossG_D_avg: 0.0000, lossG_gdl_avg: 1.9548, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 53/624, lossD_real_avg: 0.0142, lossD_fake_avg: 27.1217, lossG_avg: 3.4828, lossG_G_avg: 1.5326, lossG_D_avg: 0.0000, lossG_gdl_avg: 1.9501, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 54/624, lossD_real_avg: 0.0139, lossD_fake_avg: 27.1312, lossG_avg: 3.4734, lossG_G_avg: 1.5342, lossG_D_avg: 0.0000, lossG_gdl_avg: 1.9391, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 55/624, lossD_real_avg: 0.0137, lossD_fake_avg: 27.1403, lossG_avg: 3.4734, lossG_G_avg: 1.5357, lossG_D_avg: 0.0000, lossG_gdl_avg: 1.9377, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 56/624, lossD_real_avg: 0.0134, lossD_fake_avg: 27.1490, lossG_avg: 3.4655, lossG_G_avg: 1.5302, lossG_D_avg: 0.0000, lossG_gdl_avg: 1.9353, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 57/624, lossD_real_avg: 0.0132, lossD_fake_avg: 27.1575, lossG_avg: 3.4544, lossG_G_avg: 1.5226, lossG_D_avg: 0.0000, lossG_gdl_avg: 1.9318, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 58/624, lossD_real_avg: 0.0130, lossD_fake_avg: 27.1656, lossG_avg: 3.4386, lossG_G_avg: 1.5135, lossG_D_avg: 0.0000, lossG_gdl_avg: 1.9251, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 59/624, lossD_real_avg: 0.0128, lossD_fake_avg: 27.1735, lossG_avg: 3.4294, lossG_G_avg: 1.5080, lossG_D_avg: 0.0000, lossG_gdl_avg: 1.9214, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 60/624, lossD_real_avg: 0.0125, lossD_fake_avg: 27.1812, lossG_avg: 3.4068, lossG_G_avg: 1.4943, lossG_D_avg: 0.0000, lossG_gdl_avg: 1.9124, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 61/624, lossD_real_avg: 0.0123, lossD_fake_avg: 27.1885, lossG_avg: 3.3996, lossG_G_avg: 1.4881, lossG_D_avg: 0.0000, lossG_gdl_avg: 1.9114, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 62/624, lossD_real_avg: 0.0121, lossD_fake_avg: 27.1957, lossG_avg: 3.3939, lossG_G_avg: 1.4819, lossG_D_avg: 0.0000, lossG_gdl_avg: 1.9120, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 63/624, lossD_real_avg: 0.0119, lossD_fake_avg: 27.2026, lossG_avg: 3.3798, lossG_G_avg: 1.4731, lossG_D_avg: 0.0000, lossG_gdl_avg: 1.9067, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 64/624, lossD_real_avg: 0.0118, lossD_fake_avg: 27.2093, lossG_avg: 3.3679, lossG_G_avg: 1.4643, lossG_D_avg: 0.0000, lossG_gdl_avg: 1.9036, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 65/624, lossD_real_avg: 0.0116, lossD_fake_avg: 27.2158, lossG_avg: 3.3508, lossG_G_avg: 1.4542, lossG_D_avg: 0.0000, lossG_gdl_avg: 1.8966, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 66/624, lossD_real_avg: 0.0114, lossD_fake_avg: 27.2221, lossG_avg: 3.3447, lossG_G_avg: 1.4468, lossG_D_avg: 0.0000, lossG_gdl_avg: 1.8979, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 67/624, lossD_real_avg: 0.0112, lossD_fake_avg: 27.2282, lossG_avg: 3.3372, lossG_G_avg: 1.4403, lossG_D_avg: 0.0000, lossG_gdl_avg: 1.8969, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 68/624, lossD_real_avg: 0.0111, lossD_fake_avg: 27.2341, lossG_avg: 3.3296, lossG_G_avg: 1.4343, lossG_D_avg: 0.0000, lossG_gdl_avg: 1.8954, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 69/624, lossD_real_avg: 0.0109, lossD_fake_avg: 27.2398, lossG_avg: 3.3169, lossG_G_avg: 1.4250, lossG_D_avg: 0.0000, lossG_gdl_avg: 1.8919, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 70/624, lossD_real_avg: 0.0107, lossD_fake_avg: 27.2454, lossG_avg: 3.3088, lossG_G_avg: 1.4188, lossG_D_avg: 0.0000, lossG_gdl_avg: 1.8900, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 71/624, lossD_real_avg: 0.0106, lossD_fake_avg: 27.2509, lossG_avg: 3.2953, lossG_G_avg: 1.4104, lossG_D_avg: 0.0000, lossG_gdl_avg: 1.8848, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 72/624, lossD_real_avg: 0.0104, lossD_fake_avg: 27.2561, lossG_avg: 3.2815, lossG_G_avg: 1.4025, lossG_D_avg: 0.0000, lossG_gdl_avg: 1.8790, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 73/624, lossD_real_avg: 0.0103, lossD_fake_avg: 27.2613, lossG_avg: 3.2751, lossG_G_avg: 1.3985, lossG_D_avg: 0.0000, lossG_gdl_avg: 1.8767, eta_epoch: 0.05 hours,
epoch: 1/50, batch: 74/624, lossD_real_avg: 0.0102, lossD_fake_avg: 27.2663, lossG_avg: 3.2775, lossG_G_avg: 1.3993, lossG_D_avg: 0.0000, lossG_gdl_avg: 1.8782, eta_epoch: 0.04 hours,
epoch: 1/50, batch: 75/624, lossD_real_avg: 0.0100, lossD_fake_avg: 27.2711, lossG_avg: 3.2750, lossG_G_avg: 1.3959, lossG_D_avg: 0.0000, lossG_gdl_avg: 1.8791, eta_epoch: 0.04 hours,
epoch: 1/50, batch: 76/624, lossD_real_avg: 0.0099, lossD_fake_avg: 27.2759, lossG_avg: 3.2649, lossG_G_avg: 1.3882, lossG_D_avg: 0.0000, lossG_gdl_avg: 1.8768, eta_epoch: 0.04 hours,
